name,family,category,size,seed,paradigm,solver,status,proved_optimal,objective,runtime_s,memory_peak_mb,best_at_10s,best_at_30s,best_at_60s,timeout_s
A_knapsack_40_0,knapsack,A,40,0,milp,scip,OPTIMAL,True,328,0.0112,0.0,328,328,328,600.0
A_knapsack_40_0,knapsack,A,40,0,milp,gurobi-ind,OPTIMAL,True,328,0.0223,0.0,328,328,328,600.0
A_knapsack_40_0,knapsack,A,40,0,milp,cplex-ind,OPTIMAL,True,328,0.0255,0.0,328,328,328,600.0
A_knapsack_40_0,knapsack,A,40,0,cp,gecode,OPTIMAL,True,328,84.4234,34.61,320,328,328,600.0
A_knapsack_40_0,knapsack,A,40,0,cp,cpsat,OPTIMAL,True,328,0.008,0.0,328,328,328,600.0
A_knapsack_40_1,knapsack,A,40,1,omt,z3,OPTIMAL,True,306,0.1232,36.31,306,306,306,600.0
A_knapsack_40_1,knapsack,A,40,1,omt,optimathsat,OPTIMAL,True,306,0.1246,7.55,306,306,306,600.0
A_knapsack_40_1,knapsack,A,40,1,milp,cbc,OPTIMAL,True,306,0.0717,60.44,306,306,306,600.0
A_knapsack_40_1,knapsack,A,40,1,milp,highs,OPTIMAL,True,306,0.0163,0.0,306,306,306,600.0
A_knapsack_40_1,knapsack,A,40,1,milp,scip,OPTIMAL,True,306,0.0071,0.0,306,306,306,600.0
A_knapsack_40_1,knapsack,A,40,1,milp,gurobi-ind,OPTIMAL,True,306,0.0023,0.0,306,306,306,600.0
A_knapsack_40_1,knapsack,A,40,1,milp,cplex-ind,OPTIMAL,True,306,0.0048,0.0,306,306,306,600.0
A_knapsack_40_1,knapsack,A,40,1,cp,gecode,OPTIMAL,True,306,9.1108,34.6,306,306,306,600.0
A_knapsack_40_1,knapsack,A,40,1,cp,cpsat,OPTIMAL,True,306,0.0049,0.0,306,306,306,600.0
A_knapsack_40_2,knapsack,A,40,2,omt,z3,OPTIMAL,True,299,0.1684,36.44,299,299,299,600.0
A_knapsack_40_2,knapsack,A,40,2,omt,optimathsat,SAT,False,284,0.1237,7.45,284,284,284,600.0
A_knapsack_40_2,knapsack,A,40,2,milp,cbc,OPTIMAL,True,299,0.0694,60.65,299,299,299,600.0
A_knapsack_40_2,knapsack,A,40,2,milp,highs,OPTIMAL,True,299,0.0125,0.0,299,299,299,600.0
A_knapsack_40_2,knapsack,A,40,2,milp,scip,OPTIMAL,True,299,0.0069,0.0,299,299,299,600.0
A_knapsack_40_2,knapsack,A,40,2,milp,gurobi-ind,OPTIMAL,True,299,0.0023,0.0,299,299,299,600.0
A_knapsack_40_2,knapsack,A,40,2,milp,cplex-ind,OPTIMAL,True,299,0.0059,0.0,299,299,299,600.0
A_knapsack_40_2,knapsack,A,40,2,cp,gecode,OPTIMAL,True,299,41.1771,34.73,294,299,299,600.0
A_knapsack_40_2,knapsack,A,40,2,cp,cpsat,OPTIMAL,True,299,0.005,0.0,299,299,299,600.0
A_knapsack_80_0,knapsack,A,80,0,omt,z3,OPTIMAL,True,672,0.2857,36.87,672,672,672,600.0
A_knapsack_80_0,knapsack,A,80,0,omt,optimathsat,OPTIMAL,True,672,0.1705,17.21,672,672,672,600.0
A_knapsack_80_0,knapsack,A,80,0,milp,cbc,OPTIMAL,True,672,0.0826,60.53,672,672,672,600.0
A_knapsack_80_0,knapsack,A,80,0,milp,highs,OPTIMAL,True,672,0.0266,0.0,672,672,672,600.0
A_knapsack_80_0,knapsack,A,80,0,milp,scip,OPTIMAL,True,672,0.0095,0.0,672,672,672,600.0
A_knapsack_80_0,knapsack,A,80,0,milp,gurobi-ind,OPTIMAL,True,672,0.0027,0.0,672,672,672,600.0
A_knapsack_80_0,knapsack,A,80,0,milp,cplex-ind,OPTIMAL,True,672,0.0064,0.0,672,672,672,600.0
A_knapsack_80_0,knapsack,A,80,0,cp,gecode,SAT,False,576,600.0,35.15,555,566,566,600.0
A_knapsack_80_0,knapsack,A,80,0,cp,cpsat,OPTIMAL,True,672,0.0088,0.0,672,672,672,600.0
A_knapsack_80_1,knapsack,A,80,1,omt,z3,OPTIMAL,True,648,0.4312,36.71,648,648,648,600.0
A_knapsack_80_1,knapsack,A,80,1,omt,optimathsat,OPTIMAL,True,648,0.8026,18.02,648,648,648,600.0
